<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
YNDX;D;180705;000000;2226.0000000;75771
YNDX;D;180706;000000;2315.0000000;96819
YNDX;D;180709;000000;2316.5000000;66188
YNDX;D;180710;000000;2302.5000000;63429
YNDX;D;180711;000000;2303.0000000;64672
YNDX;D;180712;000000;2345.0000000;54490
YNDX;D;180713;000000;2390.0000000;94215
YNDX;D;180716;000000;2333.0000000;64526
YNDX;D;180717;000000;2420.0000000;85648
YNDX;D;180718;000000;2398.5000000;90248
YNDX;D;180719;000000;2364.5000000;94484
YNDX;D;180720;000000;2329.5000000;93933
YNDX;D;180723;000000;2333.0000000;50543
YNDX;D;180724;000000;2377.0000000;76406
YNDX;D;180725;000000;2391.5000000;80469
YNDX;D;180726;000000;2430.0000000;365240
YNDX;D;180727;000000;2388.0000000;110722
YNDX;D;180730;000000;2242.5000000;220645
YNDX;D;180731;000000;2250.0000000;139929
YNDX;D;180801;000000;2272.0000000;144950
YNDX;D;180802;000000;2237.0000000;91851
YNDX;D;180803;000000;2252.5000000;77474
YNDX;D;180806;000000;2230.5000000;63591
YNDX;D;180807;000000;2272.5000000;103698
YNDX;D;180808;000000;2185.0000000;189472
YNDX;D;180809;000000;2132.0000000;248892
YNDX;D;180810;000000;2128.0000000;167754
YNDX;D;180813;000000;2152.5000000;96040
YNDX;D;180814;000000;2150.0000000;237583
YNDX;D;180815;000000;2091.0000000;195495
YNDX;D;180816;000000;2123.5000000;75480
YNDX;D;180817;000000;2099.0000000;87886
YNDX;D;180820;000000;2133.5000000;71539
YNDX;D;180821;000000;2164.0000000;62565
