<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
TTLK;D;190829;000000;0.1815000;5280000
TTLK;D;190830;000000;0.1820000;21930000
TTLK;D;190902;000000;0.1820000;1420000
TTLK;D;190903;000000;0.1850000;8190000
TTLK;D;190904;000000;0.1900000;7060000
TTLK;D;190905;000000;0.1900000;1440000
TTLK;D;190906;000000;0.1890000;2810000
TTLK;D;190909;000000;0.1900000;1950000
TTLK;D;190910;000000;0.1910000;5210000
TTLK;D;190911;000000;0.1905000;460000
TTLK;D;190912;000000;0.1900000;2230000
TTLK;D;190913;000000;0.1935000;4680000
TTLK;D;190916;000000;0.1945000;4320000
TTLK;D;190917;000000;0.1950000;1650000
TTLK;D;190918;000000;0.1920000;2200000
TTLK;D;190919;000000;0.1905000;1350000
TTLK;D;190920;000000;0.1900000;800000
TTLK;D;190923;000000;0.1905000;1100000
TTLK;D;190924;000000;0.1880000;1160000
TTLK;D;190925;000000;0.1895000;1380000
TTLK;D;190926;000000;0.1900000;620000
TTLK;D;190927;000000;0.1900000;1730000
TTLK;D;190930;000000;0.1905000;2570000
TTLK;D;191001;000000;0.1930000;890000
TTLK;D;191002;000000;0.1890000;2250000
TTLK;D;191003;000000;0.1885000;2650000
TTLK;D;191004;000000;0.1875000;2250000
TTLK;D;191007;000000;0.1890000;790000
TTLK;D;191008;000000;0.1880000;630000
TTLK;D;191009;000000;0.1895000;1650000
TTLK;D;191010;000000;0.1890000;2020000
TTLK;D;191011;000000;0.1875000;3000000
TTLK;D;191014;000000;0.1870000;3450000
TTLK;D;191015;000000;0.1885000;1390000
TTLK;D;191016;000000;0.1870000;2150000
TTLK;D;191017;000000;0.1870000;1840000
TTLK;D;191018;000000;0.1870000;1480000
TTLK;D;191021;000000;0.1880000;2410000
TTLK;D;191022;000000;0.1880000;4030000
TTLK;D;191023;000000;0.1885000;6730000
TTLK;D;191024;000000;0.1905000;1730000
TTLK;D;191025;000000;0.1900000;2250000
TTLK;D;191028;000000;0.1905000;1870000
TTLK;D;191029;000000;0.1960000;2420000
TTLK;D;191030;000000;0.1940000;2360000
TTLK;D;191031;000000;0.1940000;3380000
TTLK;D;191101;000000;0.1950000;4100000
TTLK;D;191105;000000;0.1980000;9270000
TTLK;D;191106;000000;0.2005000;1860000
TTLK;D;191107;000000;0.2005000;1990000
TTLK;D;191108;000000;0.2005000;4860000
TTLK;D;191111;000000;0.2000000;2680000
TTLK;D;191112;000000;0.2015000;1570000
TTLK;D;191113;000000;0.2040000;2270000
TTLK;D;191114;000000;0.2020000;9950000
TTLK;D;191115;000000;0.2030000;1360000
TTLK;D;191118;000000;0.2045000;2980000
TTLK;D;191119;000000;0.2040000;3230000
TTLK;D;191120;000000;0.2025000;3750000
TTLK;D;191121;000000;0.2015000;600000
TTLK;D;191122;000000;0.2080000;15010000
TTLK;D;191125;000000;0.2075000;1450000
TTLK;D;191126;000000;0.2080000;1710000
TTLK;D;191127;000000;0.2075000;1150000
TTLK;D;191128;000000;0.2080000;4010000
TTLK;D;191129;000000;0.2080000;2130000
TTLK;D;191202;000000;0.2070000;3620000
TTLK;D;191203;000000;0.2075000;1440000
TTLK;D;191204;000000;0.2080000;3360000
TTLK;D;191205;000000;0.2070000;1730000
TTLK;D;191206;000000;0.2060000;5560000
TTLK;D;191209;000000;0.2070000;940000
TTLK;D;191210;000000;0.2085000;5200000
TTLK;D;191211;000000;0.2105000;4670000
TTLK;D;191212;000000;0.2120000;3280000
TTLK;D;191213;000000;0.2135000;1680000
TTLK;D;191216;000000;0.2170000;9630000
TTLK;D;191217;000000;0.2140000;3310000
TTLK;D;191218;000000;0.2170000;1160000
TTLK;D;191219;000000;0.2190000;2480000
TTLK;D;191220;000000;0.2175000;2950000
TTLK;D;191223;000000;0.2225000;5610000
TTLK;D;191224;000000;0.2220000;4860000
TTLK;D;191225;000000;0.2230000;1230000
TTLK;D;191226;000000;0.2235000;12580000
TTLK;D;191227;000000;0.2245000;3000000
TTLK;D;191230;000000;0.2300000;4580000
TTLK;D;200103;000000;0.2395000;11220000
TTLK;D;200106;000000;0.2645000;37520000
TTLK;D;200108;000000;0.2650000;15120000
TTLK;D;200109;000000;0.2585000;9040000
TTLK;D;200110;000000;0.2610000;10550000
TTLK;D;200113;000000;0.2925000;72700000
TTLK;D;200114;000000;0.2790000;17500000
TTLK;D;200115;000000;0.3040000;46270000
TTLK;D;200116;000000;0.3585000;277970000
TTLK;D;200117;000000;0.3575000;78360000
TTLK;D;200120;000000;0.3570000;35450000
TTLK;D;200121;000000;0.3505000;34160000
TTLK;D;200122;000000;0.3450000;12540000
TTLK;D;200123;000000;0.3265000;33360000
TTLK;D;200124;000000;0.3175000;8770000
TTLK;D;200127;000000;0.3015000;26300000
TTLK;D;200128;000000;0.3190000;22350000
TTLK;D;200129;000000;0.3280000;11620000
TTLK;D;200130;000000;0.3330000;23410000
TTLK;D;200131;000000;0.3220000;11150000
TTLK;D;200203;000000;0.3110000;11040000
TTLK;D;200204;000000;0.3140000;5320000
TTLK;D;200205;000000;0.3130000;8770000
TTLK;D;200206;000000;0.3100000;7790000
TTLK;D;200207;000000;0.3065000;5590000
TTLK;D;200210;000000;0.3020000;11440000
TTLK;D;200211;000000;0.3020000;4240000
TTLK;D;200212;000000;0.2960000;12180000
TTLK;D;200213;000000;0.2930000;7900000
TTLK;D;200214;000000;0.3000000;17020000
TTLK;D;200217;000000;0.3090000;9250000
TTLK;D;200218;000000;0.3045000;8650000
TTLK;D;200219;000000;0.3000000;12840000
TTLK;D;200220;000000;0.3000000;4180000
TTLK;D;200221;000000;0.2990000;4270000
TTLK;D;200225;000000;0.2910000;9370000
TTLK;D;200226;000000;0.2865000;15190000
TTLK;D;200227;000000;0.2760000;5550000
TTLK;D;200228;000000;0.2600000;15950000
TTLK;D;200302;000000;0.2780000;9360000
TTLK;D;200303;000000;0.2880000;4230000
TTLK;D;200304;000000;0.2850000;2760000
TTLK;D;200305;000000;0.2825000;8830000
TTLK;D;200306;000000;0.2670000;5260000
TTLK;D;200310;000000;0.2420000;28300000
TTLK;D;200311;000000;0.2430000;6750000
TTLK;D;200312;000000;0.2165000;9440000
TTLK;D;200313;000000;0.2240000;13550000
TTLK;D;200316;000000;0.2400000;28910000
TTLK;D;200317;000000;0.2255000;13600000
TTLK;D;200318;000000;0.2015000;26400000
TTLK;D;200319;000000;0.2100000;24870000
TTLK;D;200320;000000;0.2245000;22880000
TTLK;D;200323;000000;0.2225000;14200000
TTLK;D;200324;000000;0.2360000;11900000
TTLK;D;200325;000000;0.2400000;18940000
TTLK;D;200326;000000;0.2460000;6190000
TTLK;D;200327;000000;0.2470000;22120000
TTLK;D;200330;000000;0.2520000;9000000
TTLK;D;200331;000000;0.2600000;11530000
TTLK;D;200401;000000;0.2590000;6680000
TTLK;D;200402;000000;0.2625000;7220000
TTLK;D;200403;000000;0.2775000;11060000
TTLK;D;200406;000000;0.2945000;29730000
TTLK;D;200407;000000;0.2950000;29640000
TTLK;D;200408;000000;0.2935000;8180000
TTLK;D;200409;000000;0.2920000;10630000
TTLK;D;200410;000000;0.3010000;19890000
TTLK;D;200413;000000;0.2990000;7690000
TTLK;D;200414;000000;0.3005000;10780000
TTLK;D;200415;000000;0.2920000;15900000
TTLK;D;200416;000000;0.2900000;15340000
TTLK;D;200417;000000;0.2965000;5720000
TTLK;D;200420;000000;0.2985000;17710000
TTLK;D;200421;000000;0.2935000;7630000
TTLK;D;200422;000000;0.2960000;6240000
TTLK;D;200423;000000;0.3025000;19420000
TTLK;D;200424;000000;0.3055000;14140000
TTLK;D;200427;000000;0.3250000;33420000
TTLK;D;200428;000000;0.3375000;72200000
TTLK;D;200429;000000;0.3320000;46610000
TTLK;D;200430;000000;0.3305000;25170000
TTLK;D;200504;000000;0.3325000;14600000
TTLK;D;200505;000000;0.3380000;27900000
TTLK;D;200506;000000;0.3435000;23540000
TTLK;D;200507;000000;0.3515000;45530000
TTLK;D;200508;000000;0.3535000;115530000
TTLK;D;200512;000000;0.3265000;63930000
TTLK;D;200513;000000;0.3070000;36920000
TTLK;D;200514;000000;0.2920000;32970000
TTLK;D;200515;000000;0.3000000;37430000
TTLK;D;200518;000000;0.2990000;15330000
TTLK;D;200519;000000;0.2975000;15000000
TTLK;D;200520;000000;0.2980000;6630000
TTLK;D;200521;000000;0.2960000;6270000
TTLK;D;200522;000000;0.2955000;3020000
TTLK;D;200525;000000;0.2950000;12080000
TTLK;D;200526;000000;0.2970000;7540000
TTLK;D;200527;000000;0.2950000;3410000
TTLK;D;200528;000000;0.2925000;3000000
TTLK;D;200529;000000;0.2905000;6710000
TTLK;D;200601;000000;0.2925000;3900000
TTLK;D;200602;000000;0.2885000;9170000
TTLK;D;200603;000000;0.2800000;19010000
TTLK;D;200604;000000;0.2755000;7700000
TTLK;D;200605;000000;0.2835000;10460000
TTLK;D;200608;000000;0.2880000;8390000
TTLK;D;200609;000000;0.2885000;2910000
