<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
SELG;D;190506;000000;9.3900000;48900
SELG;D;190507;000000;9.3800000;33800
SELG;D;190508;000000;9.3800000;18300
SELG;D;190510;000000;9.3300000;3500
SELG;D;190513;000000;9.4100000;110900
SELG;D;190514;000000;9.5300000;123700
SELG;D;190515;000000;9.4000000;110600
SELG;D;190516;000000;9.4500000;110400
SELG;D;190517;000000;9.4300000;40800
SELG;D;190520;000000;9.3600000;50900
SELG;D;190521;000000;9.3500000;112900
SELG;D;190522;000000;9.5000000;168700
SELG;D;190523;000000;9.4700000;150200
SELG;D;190524;000000;9.4900000;126400
SELG;D;190527;000000;9.5000000;107300
SELG;D;190528;000000;9.5400000;57600
SELG;D;190529;000000;9.5500000;113100
SELG;D;190530;000000;9.5300000;107600
SELG;D;190531;000000;9.6800000;143400
SELG;D;190603;000000;9.6500000;38600
SELG;D;190604;000000;9.6000000;112400
SELG;D;190605;000000;9.6500000;116800
SELG;D;190606;000000;9.8000000;121500
SELG;D;190607;000000;9.8600000;116400
SELG;D;190610;000000;9.8500000;138100
SELG;D;190611;000000;9.8500000;40400
SELG;D;190613;000000;9.8300000;36400
SELG;D;190614;000000;9.7500000;107700
SELG;D;190617;000000;9.7200000;50100
SELG;D;190618;000000;9.7000000;130200
SELG;D;190619;000000;9.6200000;90700
SELG;D;190620;000000;9.9100000;140300
SELG;D;190621;000000;9.8500000;39200
SELG;D;190624;000000;9.8200000;27300
SELG;D;190625;000000;9.9400000;19700
SELG;D;190626;000000;9.7100000;298500
SELG;D;190627;000000;9.7000000;21700
SELG;D;190628;000000;9.7800000;24200
SELG;D;190701;000000;9.7000000;458000
SELG;D;190702;000000;9.6800000;22600
SELG;D;190703;000000;9.7000000;149700
SELG;D;190704;000000;9.6600000;212000
SELG;D;190705;000000;9.5300000;122000
SELG;D;190708;000000;9.5700000;43400
SELG;D;190709;000000;9.5000000;108100
SELG;D;190710;000000;9.4000000;75200
SELG;D;190711;000000;9.4900000;13800
SELG;D;190712;000000;9.4000000;25700
SELG;D;190715;000000;9.4000000;33400
SELG;D;190716;000000;9.3900000;27600
SELG;D;190717;000000;9.3900000;12500
SELG;D;190718;000000;9.3100000;101300
SELG;D;190719;000000;9.3100000;27700
SELG;D;190722;000000;9.3400000;13800
SELG;D;190723;000000;9.4600000;4600
SELG;D;190724;000000;9.3800000;3300
SELG;D;190725;000000;9.4000000;29000
SELG;D;190726;000000;9.4300000;58900
SELG;D;190729;000000;9.4600000;25400
SELG;D;190730;000000;9.3900000;10500
SELG;D;190731;000000;9.4500000;19600
SELG;D;190801;000000;9.4100000;38900
SELG;D;190802;000000;9.5000000;130900
SELG;D;190805;000000;9.5000000;179200
SELG;D;190806;000000;9.4800000;246000
SELG;D;190807;000000;9.5700000;302300
SELG;D;190808;000000;9.4400000;112600
SELG;D;190809;000000;9.5000000;291900
SELG;D;190812;000000;9.4200000;203800
SELG;D;190813;000000;9.4500000;1650400
SELG;D;190814;000000;9.4500000;148000
SELG;D;190815;000000;9.3900000;109400
SELG;D;190816;000000;9.4000000;99000
SELG;D;190819;000000;9.4000000;114300
SELG;D;190820;000000;9.4000000;77900
SELG;D;190821;000000;9.4000000;47500
SELG;D;190822;000000;9.3400000;27900
SELG;D;190823;000000;9.3600000;18800
SELG;D;190826;000000;9.4000000;43100
SELG;D;190827;000000;9.4000000;31900
SELG;D;190828;000000;9.3900000;234400
SELG;D;190829;000000;9.3000000;191600
SELG;D;190830;000000;9.3000000;31000
SELG;D;190902;000000;9.3000000;39000
SELG;D;190903;000000;9.3700000;57600
SELG;D;190904;000000;9.3200000;130200
SELG;D;190905;000000;9.2600000;90900
SELG;D;190906;000000;9.2600000;113600
SELG;D;190909;000000;9.3100000;109600
SELG;D;190910;000000;9.3000000;60000
SELG;D;190911;000000;9.2700000;111700
SELG;D;190912;000000;9.4000000;300500
SELG;D;190913;000000;9.4000000;100200
SELG;D;190916;000000;9.4000000;190700
SELG;D;190917;000000;9.3500000;29700
SELG;D;190918;000000;9.3600000;20000
SELG;D;190919;000000;9.3500000;73400
SELG;D;190920;000000;9.3500000;126200
SELG;D;190923;000000;9.4000000;48600
SELG;D;190924;000000;9.4600000;237700
SELG;D;190925;000000;9.3500000;10100
SELG;D;190926;000000;9.3100000;132700
SELG;D;190927;000000;9.3900000;96400
SELG;D;190930;000000;9.3700000;51100
SELG;D;191001;000000;9.4000000;271700
SELG;D;191002;000000;9.3300000;83100
SELG;D;191003;000000;9.3300000;149200
SELG;D;191004;000000;9.2900000;5400
SELG;D;191007;000000;9.3100000;22500
SELG;D;191008;000000;9.2900000;27400
SELG;D;191009;000000;9.3100000;23700
SELG;D;191010;000000;9.3400000;12700
SELG;D;191011;000000;9.2600000;110500
SELG;D;191014;000000;9.2500000;23900
SELG;D;191015;000000;9.5700000;730700
SELG;D;191016;000000;9.5500000;201000
SELG;D;191017;000000;9.5400000;25900
SELG;D;191018;000000;9.5800000;42100
SELG;D;191021;000000;9.4200000;162100
SELG;D;191022;000000;9.4300000;224700
SELG;D;191023;000000;9.6800000;315100
SELG;D;191024;000000;9.7900000;129800
SELG;D;191025;000000;9.5700000;254900
SELG;D;191028;000000;9.4500000;138500
SELG;D;191029;000000;9.4900000;84000
SELG;D;191030;000000;9.5300000;25000
SELG;D;191031;000000;9.6000000;728500
SELG;D;191101;000000;9.6200000;2171700
SELG;D;191105;000000;9.6000000;2652400
SELG;D;191106;000000;9.6000000;2626300
SELG;D;191107;000000;9.6500000;2395100
SELG;D;191108;000000;9.6000000;1669100
SELG;D;191111;000000;9.6000000;1559000
SELG;D;191112;000000;9.7500000;1760300
SELG;D;191113;000000;9.9500000;874800
SELG;D;191114;000000;11.3400000;3397000
SELG;D;191115;000000;10.9100000;1826900
SELG;D;191118;000000;10.8400000;397400
SELG;D;191119;000000;10.7100000;326200
SELG;D;191120;000000;11.1000000;542800
SELG;D;191121;000000;11.0400000;401700
SELG;D;191122;000000;11.4800000;639100
SELG;D;191125;000000;11.4300000;407000
SELG;D;191126;000000;11.1500000;376700
SELG;D;191127;000000;11.3400000;190900
SELG;D;191128;000000;11.2200000;163800
SELG;D;191129;000000;11.2600000;230300
SELG;D;191202;000000;11.3000000;192900
SELG;D;191203;000000;11.2100000;263900
SELG;D;191204;000000;11.3700000;201300
SELG;D;191205;000000;12.4500000;1825600
SELG;D;191206;000000;12.5200000;1282700
SELG;D;191209;000000;12.4300000;311300
SELG;D;191210;000000;12.1900000;356700
SELG;D;191211;000000;12.2100000;467900
SELG;D;191212;000000;12.3300000;257600
SELG;D;191213;000000;12.4500000;479900
SELG;D;191216;000000;13.6000000;1841200
SELG;D;191217;000000;13.5300000;927300
SELG;D;191218;000000;13.3100000;681400
SELG;D;191219;000000;13.3700000;811800
SELG;D;191220;000000;13.3100000;1200300
SELG;D;191223;000000;12.1200000;1218600
SELG;D;191224;000000;12.1800000;1036700
SELG;D;191225;000000;11.7600000;950100
SELG;D;191226;000000;11.5300000;608100
SELG;D;191227;000000;11.9800000;377300
SELG;D;191230;000000;12.2600000;967300
SELG;D;200103;000000;12.8800000;966800
SELG;D;200106;000000;13.2000000;961400
SELG;D;200108;000000;13.3200000;1643000
SELG;D;200109;000000;13.1300000;534800
SELG;D;200110;000000;13.0500000;286500
SELG;D;200113;000000;13.1000000;273900
SELG;D;200114;000000;13.1100000;311200
SELG;D;200115;000000;13.0800000;351100
SELG;D;200116;000000;13.1500000;154400
SELG;D;200117;000000;13.1300000;276400
SELG;D;200120;000000;13.0500000;669100
SELG;D;200121;000000;12.9700000;143000
SELG;D;200122;000000;13.0100000;348200
SELG;D;200123;000000;12.9600000;255300
SELG;D;200124;000000;13.0900000;333100
SELG;D;200127;000000;13.3700000;867500
SELG;D;200128;000000;13.2000000;319900
SELG;D;200129;000000;13.1800000;211100
SELG;D;200130;000000;14.4000000;2166800
SELG;D;200131;000000;14.4000000;1690800
SELG;D;200203;000000;14.1200000;388900
SELG;D;200204;000000;14.3300000;218300
SELG;D;200205;000000;14.3900000;417700
SELG;D;200206;000000;14.5100000;231800
SELG;D;200207;000000;14.5400000;240200
SELG;D;200210;000000;15.1300000;1077300
SELG;D;200211;000000;15.6500000;1257000
SELG;D;200212;000000;15.2200000;895800
SELG;D;200213;000000;15.4600000;492700
SELG;D;200214;000000;15.5000000;145000
SELG;D;200217;000000;15.3600000;445600
SELG;D;200218;000000;15.6000000;515600
SELG;D;200219;000000;15.6900000;443400
SELG;D;200220;000000;15.7800000;338300
SELG;D;200221;000000;16.4000000;968600
SELG;D;200225;000000;16.6200000;807400
SELG;D;200226;000000;16.3000000;808800
SELG;D;200227;000000;15.6000000;1116900
SELG;D;200228;000000;14.0800000;954600
SELG;D;200302;000000;14.6200000;1005500
SELG;D;200303;000000;15.0600000;504600
SELG;D;200304;000000;15.1800000;411500
SELG;D;200305;000000;15.2700000;481300
SELG;D;200306;000000;14.7900000;597300
SELG;D;200310;000000;14.5000000;685900
SELG;D;200311;000000;14.2000000;590400
SELG;D;200312;000000;13.0000000;590300
SELG;D;200313;000000;13.4000000;429500
SELG;D;200316;000000;13.0300000;374400
SELG;D;200317;000000;13.0700000;218500
SELG;D;200318;000000;12.6300000;187500
SELG;D;200319;000000;12.5000000;231800
SELG;D;200320;000000;12.7700000;582200
SELG;D;200323;000000;12.8800000;84700
SELG;D;200324;000000;13.6500000;235700
SELG;D;200325;000000;13.8900000;312300
SELG;D;200326;000000;14.5300000;312300
SELG;D;200327;000000;15.0900000;537800
SELG;D;200330;000000;15.7000000;331400
SELG;D;200331;000000;15.7100000;216700
SELG;D;200401;000000;17.9800000;4074000
SELG;D;200402;000000;17.3500000;912900
SELG;D;200403;000000;17.1000000;246400
SELG;D;200406;000000;16.9400000;257500
SELG;D;200407;000000;17.0500000;272900
SELG;D;200408;000000;17.1500000;137900
SELG;D;200409;000000;17.8900000;537900
SELG;D;200410;000000;18.5000000;386500
SELG;D;200413;000000;21.0000000;2785200
SELG;D;200414;000000;25.0000000;3284200
SELG;D;200415;000000;22.8400000;2861900
SELG;D;200416;000000;23.5000000;1645100
SELG;D;200417;000000;23.0000000;491800
SELG;D;200420;000000;22.7000000;654500
SELG;D;200421;000000;23.4400000;1603400
SELG;D;200422;000000;23.5000000;844000
SELG;D;200423;000000;23.3100000;489300
SELG;D;200424;000000;23.0000000;221600
SELG;D;200427;000000;22.6800000;392300
SELG;D;200428;000000;22.3800000;382800
SELG;D;200429;000000;21.5200000;602400
SELG;D;200430;000000;21.3000000;413600
SELG;D;200504;000000;21.5300000;265000
SELG;D;200505;000000;21.8100000;260500
SELG;D;200506;000000;22.8900000;994200
SELG;D;200507;000000;23.3800000;631400
SELG;D;200508;000000;24.3500000;1350700
SELG;D;200512;000000;23.7500000;671600
SELG;D;200513;000000;23.9000000;381300
SELG;D;200514;000000;24.2400000;357600
SELG;D;200515;000000;24.1900000;396000
SELG;D;200518;000000;24.0200000;432900
