<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
RGSS;D;180306;000000;0.3890000;1045000
RGSS;D;180307;000000;0.3870000;529000
RGSS;D;180309;000000;0.3840000;144000
RGSS;D;180312;000000;0.3790000;1569000
RGSS;D;180313;000000;0.3770000;377000
RGSS;D;180314;000000;0.3900000;40000
RGSS;D;180315;000000;0.3830000;1000
RGSS;D;180316;000000;0.3890000;19000
RGSS;D;180319;000000;0.3810000;45000
RGSS;D;180320;000000;0.3880000;18000
RGSS;D;180321;000000;0.3760000;472000
RGSS;D;180322;000000;0.3610000;2829000
RGSS;D;180323;000000;0.3710000;587000
RGSS;D;180326;000000;0.3740000;458000
RGSS;D;180327;000000;0.3740000;122000
RGSS;D;180328;000000;0.3610000;310000
RGSS;D;180329;000000;0.3780000;67000
RGSS;D;180330;000000;0.3870000;861000
RGSS;D;180402;000000;0.3900000;1298000
RGSS;D;180403;000000;0.3800000;3232000
RGSS;D;180404;000000;0.3910000;4324000
RGSS;D;180405;000000;0.3740000;32000
RGSS;D;180406;000000;0.3780000;28000
RGSS;D;180409;000000;0.3520000;202000
RGSS;D;180410;000000;0.3550000;305000
RGSS;D;180411;000000;0.3550000;95000
RGSS;D;180412;000000;0.3550000;13000
RGSS;D;180413;000000;0.3550000;19000
RGSS;D;180416;000000;0.3450000;41000
RGSS;D;180417;000000;0.3600000;112000
RGSS;D;180418;000000;0.3590000;543000
RGSS;D;180419;000000;0.3550000;400000
RGSS;D;180420;000000;0.3490000;258000
RGSS;D;180423;000000;0.3340000;218000
RGSS;D;180424;000000;0.3350000;1612000
RGSS;D;180425;000000;0.3760000;641000
RGSS;D;180426;000000;0.3920000;693000
RGSS;D;180427;000000;0.4000000;702000
RGSS;D;180428;000000;0.3750000;677000
RGSS;D;180430;000000;0.3790000;83000
RGSS;D;180502;000000;0.3700000;23000
RGSS;D;180503;000000;0.3960000;206000
RGSS;D;180504;000000;0.4000000;111000
RGSS;D;180507;000000;0.3860000;430000
RGSS;D;180510;000000;0.3790000;24000
RGSS;D;180511;000000;0.3700000;14000
RGSS;D;180514;000000;0.3740000;59000
RGSS;D;180515;000000;0.3700000;457000
RGSS;D;180516;000000;0.3570000;371000
RGSS;D;180517;000000;0.3570000;437000
RGSS;D;180518;000000;0.3500000;338000
RGSS;D;180521;000000;0.3500000;302000
RGSS;D;180522;000000;0.3490000;192000
RGSS;D;180523;000000;0.3400000;147000
RGSS;D;180524;000000;0.3440000;48000
RGSS;D;180525;000000;0.3600000;1643000
RGSS;D;180528;000000;0.3640000;296000
RGSS;D;180529;000000;0.3700000;1853000
RGSS;D;180530;000000;0.3600000;1704000
RGSS;D;180531;000000;0.3720000;74000
RGSS;D;180601;000000;0.3640000;645000
