<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
MTSS;D;161216;000000;266.6000000;2339080
MTSS;D;161219;000000;259.1500000;1089460
MTSS;D;161220;000000;259.7000000;1069380
MTSS;D;161221;000000;256.0000000;964310
MTSS;D;161222;000000;252.8000000;1105830
MTSS;D;161223;000000;250.0000000;1473810
MTSS;D;161226;000000;248.9000000;553210
MTSS;D;161227;000000;248.7000000;702410
MTSS;D;161228;000000;250.0000000;1002580
MTSS;D;161229;000000;253.8000000;1786960
MTSS;D;161230;000000;259.0000000;1659140
MTSS;D;170103;000000;262.6500000;1673650
MTSS;D;170104;000000;259.3000000;1058450
MTSS;D;170105;000000;260.5000000;1288930
MTSS;D;170106;000000;257.0000000;914040
MTSS;D;170109;000000;258.4000000;674530
MTSS;D;170110;000000;255.7000000;1859090
MTSS;D;170111;000000;257.1000000;1501820
MTSS;D;170112;000000;257.9500000;3162330
MTSS;D;170113;000000;262.9500000;2578360
MTSS;D;170116;000000;263.3500000;606020
MTSS;D;170117;000000;265.0000000;2776990
MTSS;D;170118;000000;263.6000000;1790930
MTSS;D;170119;000000;268.0000000;2492800
MTSS;D;170120;000000;272.9000000;3913770
MTSS;D;170123;000000;267.7000000;1680280
MTSS;D;170124;000000;265.7000000;1243180
MTSS;D;170125;000000;268.0000000;1072440
MTSS;D;170126;000000;277.5000000;3539130
MTSS;D;170127;000000;277.0500000;1472270
MTSS;D;170130;000000;276.3500000;777060
MTSS;D;170131;000000;275.7000000;939210
MTSS;D;170201;000000;279.0000000;1691720
MTSS;D;170202;000000;272.7000000;1220520
MTSS;D;170203;000000;274.3500000;681350
MTSS;D;170206;000000;271.9000000;1072570
MTSS;D;170207;000000;275.9000000;1688870
MTSS;D;170208;000000;271.1000000;949030
MTSS;D;170209;000000;272.2000000;720930
MTSS;D;170210;000000;272.1000000;641180
MTSS;D;170213;000000;270.7500000;882700
MTSS;D;170214;000000;267.6000000;757460
MTSS;D;170215;000000;273.4500000;4278580
MTSS;D;170216;000000;277.4500000;1538470
MTSS;D;170217;000000;277.5000000;1389100
MTSS;D;170220;000000;281.0000000;1808180
MTSS;D;170221;000000;278.5500000;1926910
MTSS;D;170222;000000;279.0000000;1253670
MTSS;D;170224;000000;277.0500000;509850
MTSS;D;170227;000000;274.3500000;921780
MTSS;D;170228;000000;275.5000000;2402070
MTSS;D;170301;000000;273.3000000;1145290
MTSS;D;170302;000000;275.0000000;2278160
MTSS;D;170303;000000;274.5500000;1215030
MTSS;D;170306;000000;273.0000000;1301980
MTSS;D;170307;000000;270.0000000;1437970
MTSS;D;170309;000000;257.0000000;3069710
MTSS;D;170310;000000;255.2000000;1526310
MTSS;D;170313;000000;271.8000000;2852140
MTSS;D;170314;000000;269.0000000;1457960
MTSS;D;170315;000000;260.1000000;1741480
MTSS;D;170316;000000;269.6000000;2763280
MTSS;D;170317;000000;268.1500000;3223630
MTSS;D;170320;000000;275.3500000;2968620
MTSS;D;170321;000000;283.7500000;2607470
MTSS;D;170322;000000;287.5000000;1718450
MTSS;D;170323;000000;290.0000000;2765530
MTSS;D;170324;000000;288.8500000;1204790
MTSS;D;170327;000000;283.0000000;1537340
MTSS;D;170328;000000;284.5000000;1016880
MTSS;D;170329;000000;285.0500000;579030
MTSS;D;170330;000000;280.2500000;713250
MTSS;D;170331;000000;272.6000000;1160910
MTSS;D;170403;000000;273.5500000;740870
MTSS;D;170404;000000;279.1000000;1045770
MTSS;D;170405;000000;278.9500000;757680
MTSS;D;170406;000000;284.5500000;1034370
MTSS;D;170407;000000;281.2500000;1210560
MTSS;D;170410;000000;273.5000000;1098440
MTSS;D;170411;000000;275.6000000;1058640
MTSS;D;170412;000000;275.0000000;1703680
MTSS;D;170413;000000;274.5000000;1940900
MTSS;D;170414;000000;270.8000000;489310
MTSS;D;170417;000000;272.2500000;307660
MTSS;D;170418;000000;269.1000000;514920
MTSS;D;170419;000000;268.1000000;977180
MTSS;D;170420;000000;265.9000000;608020
MTSS;D;170421;000000;266.5500000;606510
MTSS;D;170424;000000;274.3500000;874830
MTSS;D;170425;000000;277.3000000;1379090
MTSS;D;170426;000000;277.6000000;1033360
MTSS;D;170427;000000;274.4000000;699080
MTSS;D;170428;000000;273.8500000;1187180
MTSS;D;170502;000000;276.0000000;886820
MTSS;D;170503;000000;247.3000000;11825010
MTSS;D;170504;000000;246.5000000;8229480
MTSS;D;170505;000000;256.0000000;3744590
MTSS;D;170510;000000;256.0000000;4122080
MTSS;D;170511;000000;253.1000000;2305880
MTSS;D;170512;000000;250.9000000;1445600
MTSS;D;170515;000000;246.5000000;2938140
MTSS;D;170516;000000;241.4500000;5593750
MTSS;D;170517;000000;243.7000000;2231880
MTSS;D;170518;000000;244.2500000;2129270
MTSS;D;170519;000000;242.4000000;1810640
MTSS;D;170522;000000;243.6000000;1153900
MTSS;D;170523;000000;246.4000000;1980750
MTSS;D;170524;000000;243.0500000;1576920
MTSS;D;170525;000000;242.0000000;972500
MTSS;D;170526;000000;243.0500000;1423930
MTSS;D;170529;000000;243.0000000;473520
MTSS;D;170530;000000;246.0500000;2202210
MTSS;D;170531;000000;236.5000000;4500190
MTSS;D;170601;000000;241.0500000;1526930
MTSS;D;170602;000000;248.8000000;4143640
MTSS;D;170605;000000;248.7000000;1845180
MTSS;D;170606;000000;248.0500000;2255390
MTSS;D;170607;000000;250.0000000;1670310
MTSS;D;170608;000000;249.0000000;964170
MTSS;D;170609;000000;252.2500000;861880
MTSS;D;170613;000000;249.6500000;1869760
MTSS;D;170614;000000;245.0000000;1895380
MTSS;D;170615;000000;240.7500000;5777700
MTSS;D;170616;000000;237.5000000;2338490
MTSS;D;170619;000000;239.4000000;1372590
MTSS;D;170620;000000;242.9500000;3277670
MTSS;D;170621;000000;240.3500000;878720
MTSS;D;170622;000000;242.0000000;1096950
MTSS;D;170623;000000;244.3000000;1267210
MTSS;D;170626;000000;239.0500000;1824250
MTSS;D;170627;000000;232.0000000;9562420
MTSS;D;170628;000000;235.0500000;2131070
MTSS;D;170629;000000;234.0000000;2000570
MTSS;D;170630;000000;234.5000000;1979030
MTSS;D;170703;000000;237.0000000;1911450
MTSS;D;170704;000000;239.5000000;1671670
MTSS;D;170705;000000;237.5500000;1917610
MTSS;D;170706;000000;237.5500000;2677270
MTSS;D;170707;000000;224.0500000;2362990
MTSS;D;170710;000000;225.6000000;1521290
MTSS;D;170711;000000;227.9500000;1839540
MTSS;D;170712;000000;229.9500000;1854360
MTSS;D;170713;000000;233.4500000;1952430
MTSS;D;170714;000000;236.4000000;1341620
MTSS;D;170717;000000;234.8000000;934640
MTSS;D;170718;000000;232.8000000;841920
MTSS;D;170719;000000;231.0000000;982550
MTSS;D;170720;000000;233.2500000;841400
MTSS;D;170721;000000;230.5500000;912260
MTSS;D;170724;000000;234.6000000;1257760
MTSS;D;170725;000000;236.4000000;1688620
MTSS;D;170726;000000;237.2500000;1409500
MTSS;D;170727;000000;237.8000000;871620
MTSS;D;170728;000000;236.9500000;1425170
MTSS;D;170731;000000;236.2000000;2585010
MTSS;D;170801;000000;236.7000000;2042100
MTSS;D;170802;000000;240.1000000;1511570
MTSS;D;170803;000000;243.3000000;1370730
MTSS;D;170804;000000;241.0500000;1704230
MTSS;D;170807;000000;241.6000000;874540
MTSS;D;170808;000000;243.5500000;1096650
MTSS;D;170809;000000;242.0000000;1293310
MTSS;D;170810;000000;240.6000000;668470
MTSS;D;170811;000000;241.3000000;2787130
MTSS;D;170814;000000;243.8500000;776120
MTSS;D;170815;000000;243.8000000;839050
MTSS;D;170816;000000;243.8000000;552600
MTSS;D;170817;000000;243.2500000;2018950
MTSS;D;170818;000000;244.0000000;1021610
MTSS;D;170821;000000;244.9500000;872970
MTSS;D;170822;000000;245.2500000;628380
MTSS;D;170823;000000;247.5500000;2129820
MTSS;D;170824;000000;252.0000000;2349880
MTSS;D;170825;000000;253.0000000;1627150
MTSS;D;170828;000000;252.0000000;1125090
MTSS;D;170829;000000;254.7000000;1227550
MTSS;D;170830;000000;257.7000000;1862520
MTSS;D;170831;000000;270.0000000;4617190
MTSS;D;170901;000000;264.9000000;2627040
MTSS;D;170904;000000;261.0500000;2511420
MTSS;D;170905;000000;264.2500000;3527380
MTSS;D;170906;000000;273.7000000;4756640
MTSS;D;170907;000000;275.4500000;2453720
MTSS;D;170908;000000;277.5500000;2311090
MTSS;D;170911;000000;283.5000000;2944340
MTSS;D;170912;000000;286.4000000;2443140
MTSS;D;170913;000000;285.9000000;2791210
MTSS;D;170914;000000;286.1500000;2465540
MTSS;D;170915;000000;288.0000000;2767650
MTSS;D;170918;000000;286.2000000;1994770
MTSS;D;170919;000000;292.4500000;3017280
MTSS;D;170920;000000;291.5000000;1704520
MTSS;D;170921;000000;288.0000000;2576030
MTSS;D;170922;000000;279.4500000;2810880
MTSS;D;170925;000000;277.5500000;3129470
MTSS;D;170926;000000;282.3500000;1681150
MTSS;D;170927;000000;283.8500000;1636200
MTSS;D;170928;000000;282.8500000;1884350
MTSS;D;170929;000000;282.0500000;2185580
MTSS;D;171002;000000;279.5000000;1171170
MTSS;D;171003;000000;279.7000000;1598660
MTSS;D;171004;000000;278.5000000;805400
MTSS;D;171005;000000;278.6000000;1161450
MTSS;D;171006;000000;278.4500000;1683090
MTSS;D;171009;000000;282.8000000;2169330
MTSS;D;171010;000000;283.0000000;2790140
MTSS;D;171011;000000;291.9500000;2960970
MTSS;D;171012;000000;282.5000000;1786030
MTSS;D;171013;000000;283.7000000;1934730
MTSS;D;171016;000000;283.5000000;1128350
MTSS;D;171017;000000;282.3000000;1610230
MTSS;D;171018;000000;286.1000000;1344970
MTSS;D;171019;000000;281.5500000;1242320
MTSS;D;171020;000000;281.1500000;1223840
MTSS;D;171023;000000;280.7500000;1187790
MTSS;D;171024;000000;284.2000000;818170
MTSS;D;171025;000000;284.1500000;1180980
MTSS;D;171026;000000;282.5500000;1077200
MTSS;D;171027;000000;283.4000000;1526140
MTSS;D;171030;000000;282.6000000;908910
MTSS;D;171031;000000;281.5000000;1050020
MTSS;D;171101;000000;287.7500000;3606690
MTSS;D;171102;000000;281.6000000;1737050
MTSS;D;171103;000000;286.2000000;859480
MTSS;D;171107;000000;291.8000000;2540800
MTSS;D;171108;000000;287.8000000;1147320
MTSS;D;171109;000000;288.5000000;1465230
MTSS;D;171110;000000;292.9500000;1722930
MTSS;D;171113;000000;295.9500000;1515340
MTSS;D;171114;000000;294.5000000;1205630
MTSS;D;171115;000000;284.2000000;1648890
MTSS;D;171116;000000;280.5500000;1715020
MTSS;D;171117;000000;283.0000000;685660
MTSS;D;171120;000000;283.0000000;355150
MTSS;D;171121;000000;284.3000000;513280
MTSS;D;171122;000000;280.3000000;1053480
MTSS;D;171123;000000;283.1000000;509380
MTSS;D;171124;000000;288.7000000;1411840
MTSS;D;171127;000000;285.9000000;523380
MTSS;D;171128;000000;284.0000000;687890
MTSS;D;171129;000000;282.0000000;525940
MTSS;D;171130;000000;284.5500000;1295640
MTSS;D;171201;000000;277.4000000;723410
MTSS;D;171204;000000;266.0000000;2646520
MTSS;D;171205;000000;264.0000000;1194250
MTSS;D;171206;000000;264.9000000;3659380
MTSS;D;171207;000000;248.0000000;7091690
MTSS;D;171208;000000;246.4000000;3913780
