<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
MGTSP;D;170131;000000;887.0000000;290
MGTSP;D;170201;000000;870.0000000;990
MGTSP;D;170202;000000;869.0000000;520
MGTSP;D;170203;000000;869.0000000;310
MGTSP;D;170206;000000;860.0000000;350
MGTSP;D;170207;000000;873.0000000;870
MGTSP;D;170208;000000;878.0000000;130
MGTSP;D;170209;000000;874.0000000;70
MGTSP;D;170210;000000;879.0000000;160
MGTSP;D;170213;000000;876.0000000;670
MGTSP;D;170214;000000;879.0000000;260
MGTSP;D;170215;000000;875.0000000;200
MGTSP;D;170216;000000;880.0000000;60
MGTSP;D;170217;000000;882.0000000;230
MGTSP;D;170220;000000;895.0000000;770
MGTSP;D;170221;000000;900.0000000;510
MGTSP;D;170222;000000;890.0000000;740
MGTSP;D;170224;000000;887.0000000;330
MGTSP;D;170227;000000;860.0000000;560
MGTSP;D;170228;000000;851.0000000;940
MGTSP;D;170301;000000;870.0000000;140
MGTSP;D;170302;000000;861.0000000;1610
MGTSP;D;170303;000000;854.0000000;40
MGTSP;D;170306;000000;844.0000000;2960
MGTSP;D;170307;000000;841.0000000;920
MGTSP;D;170309;000000;859.0000000;2320
MGTSP;D;170310;000000;835.0000000;1970
MGTSP;D;170313;000000;830.0000000;290
MGTSP;D;170314;000000;835.0000000;300
MGTSP;D;170315;000000;835.0000000;70
MGTSP;D;170316;000000;835.0000000;10
MGTSP;D;170317;000000;830.0000000;70
MGTSP;D;170320;000000;832.0000000;110
MGTSP;D;170321;000000;819.0000000;380
MGTSP;D;170322;000000;832.0000000;690
MGTSP;D;170323;000000;833.0000000;230
MGTSP;D;170324;000000;844.0000000;130
MGTSP;D;170327;000000;840.0000000;1390
MGTSP;D;170328;000000;880.0000000;500
MGTSP;D;170330;000000;860.0000000;200
MGTSP;D;170331;000000;882.0000000;90
MGTSP;D;170403;000000;881.0000000;20
MGTSP;D;170404;000000;876.0000000;320
MGTSP;D;170405;000000;878.0000000;160
MGTSP;D;170406;000000;868.0000000;230
MGTSP;D;170407;000000;878.0000000;1150
MGTSP;D;170410;000000;858.0000000;1100
MGTSP;D;170411;000000;860.0000000;110
MGTSP;D;170412;000000;859.0000000;510
MGTSP;D;170413;000000;849.0000000;270
MGTSP;D;170414;000000;850.0000000;210
MGTSP;D;170417;000000;854.0000000;240
MGTSP;D;170418;000000;838.0000000;140
MGTSP;D;170419;000000;841.0000000;90
MGTSP;D;170420;000000;840.0000000;1330
MGTSP;D;170421;000000;841.0000000;280
MGTSP;D;170424;000000;878.0000000;40
MGTSP;D;170425;000000;857.0000000;670
MGTSP;D;170426;000000;865.0000000;170
MGTSP;D;170427;000000;860.0000000;110
MGTSP;D;170428;000000;865.0000000;370
MGTSP;D;170502;000000;868.0000000;1220
MGTSP;D;170503;000000;856.0000000;110
MGTSP;D;170504;000000;882.0000000;790
MGTSP;D;170505;000000;870.0000000;50
MGTSP;D;170510;000000;880.0000000;10
MGTSP;D;170511;000000;881.0000000;440
MGTSP;D;170512;000000;869.0000000;10
MGTSP;D;170515;000000;1215.0000000;21780
MGTSP;D;170516;000000;1329.0000000;27120
MGTSP;D;170517;000000;1316.0000000;3480
MGTSP;D;170518;000000;1333.0000000;3430
MGTSP;D;170519;000000;1312.0000000;1510
MGTSP;D;170522;000000;1300.0000000;1700
MGTSP;D;170523;000000;1295.0000000;1100
MGTSP;D;170524;000000;1290.0000000;1880
MGTSP;D;170525;000000;1292.0000000;1250
MGTSP;D;170526;000000;1295.0000000;770
MGTSP;D;170529;000000;1303.0000000;1270
MGTSP;D;170530;000000;1318.0000000;1500
MGTSP;D;170531;000000;1304.0000000;1150
MGTSP;D;170601;000000;1312.0000000;3420
MGTSP;D;170602;000000;1315.0000000;810
MGTSP;D;170605;000000;1329.0000000;40
MGTSP;D;170606;000000;1331.0000000;230
MGTSP;D;170607;000000;1320.0000000;670
MGTSP;D;170608;000000;1303.0000000;1280
MGTSP;D;170609;000000;1310.0000000;990
MGTSP;D;170613;000000;1302.0000000;450
MGTSP;D;170614;000000;1305.0000000;900
MGTSP;D;170615;000000;1301.0000000;1450
MGTSP;D;170616;000000;1320.0000000;720
MGTSP;D;170619;000000;1300.0000000;390
MGTSP;D;170620;000000;1315.0000000;410
MGTSP;D;170621;000000;1308.0000000;990
MGTSP;D;170622;000000;1341.0000000;2470
MGTSP;D;170623;000000;1337.0000000;6730
MGTSP;D;170626;000000;1336.0000000;1610
MGTSP;D;170627;000000;1345.0000000;590
MGTSP;D;170628;000000;1348.0000000;2460
MGTSP;D;170629;000000;1345.0000000;1620
MGTSP;D;170630;000000;1345.0000000;1450
MGTSP;D;170703;000000;1346.0000000;1150
MGTSP;D;170704;000000;1348.0000000;980
MGTSP;D;170705;000000;1360.0000000;7300
MGTSP;D;170706;000000;1341.0000000;2120
MGTSP;D;170707;000000;1360.0000000;2260
MGTSP;D;170710;000000;1425.0000000;8110
MGTSP;D;170711;000000;1400.0000000;14570
MGTSP;D;170712;000000;1130.0000000;16020
MGTSP;D;170713;000000;1070.0000000;3000
MGTSP;D;170714;000000;988.0000000;5360
MGTSP;D;170717;000000;987.0000000;3000
MGTSP;D;170718;000000;975.0000000;1520
MGTSP;D;170719;000000;1011.0000000;400
MGTSP;D;170720;000000;1000.0000000;830
MGTSP;D;170721;000000;1002.0000000;780
MGTSP;D;170724;000000;1013.0000000;380
MGTSP;D;170725;000000;1024.0000000;320
MGTSP;D;170726;000000;1016.0000000;520
MGTSP;D;170727;000000;1012.0000000;450
MGTSP;D;170728;000000;1016.0000000;1520
MGTSP;D;170731;000000;1027.0000000;330
MGTSP;D;170801;000000;1021.0000000;350
MGTSP;D;170802;000000;1070.0000000;1780
MGTSP;D;170803;000000;1067.0000000;370
MGTSP;D;170804;000000;1079.0000000;670
MGTSP;D;170807;000000;1057.0000000;640
MGTSP;D;170808;000000;1065.0000000;1490
